Tweet,Label
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/VToe7rq,0
@JlNCHAN He's always bullied because of that though. And you'll see that Dongwoo has a weird like for toys lmao,1
To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xqr3ycg0rx,0
Quem garante que foi bullying por favor?,0
@ENNNNNNQI LOL! bully siol!,0
Trust me bella people will stop bullying in general if we can get more people to take a stans against it im with you @bellathorne143 :),0
"Niñas, reinas del “bullying” en escuelas privadas http://t.co/vKa6Zxi // Y las q se creen queen bees?",0
Back at good old HRC tonight! time to bully @KatieHalliday haha,0
"Overheard: di bully adik2 :( - di suatu malam yang indah setelah berbuka puasa,, terjadi pem-bully-an atas... http://t.co/nd3XObv",0
"@olga_imoet maafin ya, kalau ada bully yang gak diterima. ikhlasin ya... :)",0
"@Franiiie jajajajaja si hay que hacerlo, para no sufrir bullying de nuestras madres :c xd",0
@Victor_pm123 duvidar de vs é ' bulling ' ? KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK #efeitodoalcool !,0
@CassieBronsWify nun un :/ no bully here I'm no tammi,1
#FFprematur @WOWKonyol kalo pengen lihat admin paling teraniaya sedunia. Yok Bully!!!,0
bullying é quando chamam voce de dlc e te avassalam na escola etc @says_after,0
"@loamorim_ @fjoaopedro_ defy, tu sofre bullying, ja percebeu? kkkkkkkkk",0
#Krejcir State's case looking wobbly. Credibility issues with main witness urologist Marian Tupy who now claims he was bullied by state. MW,1
@MyriOporTus Jajaja te hago bullying porque estudias enfermería http://t.co/1OqOcjZ,0
Teachers bullied and abused on social networking sites http://t.co/GjF4gCS,0
@So_Avant_Garde your a bully lmao,1
Big bully http://yfrog.com/h4cspzisj,0
@akalionrule so what is the answer? let people be bullied out of their own country by the self professed chosen ones (jews),0
"My son is home from camp and had so much to talk about! Not to mention, he made a lot of friends and stood up to a cussing bully :O",1
@HzRph el bully se llevo todo los cobres :(,0
@jaaandellekate k. jandelle. ang bully mo tlaga. bully ka!,0
leave Edski alone bully boy lol..... Thats his kevin n Perry get up!!! :P @rickyp1969 @vinylmasakist @acid_ash,1
Por culpa de su bullying me hago ilusiones :(,0
@BarackOMamba the old host of bully beatdown,0
Someone needa get this @myquotes_swag bitch talking about my dead family members. Ill sho her ass cyber bullying!,1
"@gkketch No, we are talking about getting bullied by a bunch of arrogant assholes, and FINALLY getting fed up.",1
@_ChocolateKisse  Dam Devo get off her . Seesh yu dam bully,0
"#summermemories @ODHiiipower mom bullying me ;,/",1
El pedo del regreso a clases... Es que regresara el  #bullying y nadie se va aguantar,0
"Acho bullying chamar um movimento de retardado, ó",0
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/3ULluAO,0
@thatsdawg @greenappletea_ @deeun_ fanny also got bullied by Duyen carolyn and Ngoc today... What a day huh fanny?,1
@take_aguess. :) when you going home I'm sick of you bullying me :(,1
"""Seu merda"" - ""Isso é bullying"" - ""Só se for com a merda"". http://t.co/uKK3hCf",0
ISPCC's anti-bullying campaign - http://t.co/JF5YzgR,0
@jlowrie12 I loves you.... :) and I was just called a bully via twitter.... ha!,1
@KiaraNicoleex3 Stop Cyber Bullying me bye,1
@ilhamfauzie lg on gk ya ? Sabar aja ya kl lg di bully . Tp hrz ttp senyumsemangat . Hehe :p . #kapan ya bisa dpet follback dr MS .. :(,0
@CamilleCarelli darling I've been bullied my whole life so watch ur tongue! That was leading a team to success with a little tough love! xx,1
"@malufontes Era ministro da Defesa ou do Ataque? Primeiro falou que a Ideli é fraquinha.
Essa Ideli tá sofrendo bullying no Planalto.",0
Hate and bullying has to stop!  @wcfcourier Waterloo teen dies from beating injuries http://t.co/tb9uWCF #noh8,0
@mellymel1155 lol you say picked on like their teasing abd bullying you... but I understand what you mean.,0
"@lachiedarby yeah, Mum came back all flushed? She really is, such a bully. #notmenopause!?",1
@MelyMaravish Me odias pq te hago bullying :/,0
"How to Stop The Cyber Bully - Early Warning Signs, Trust, Openness and Guidance http://t.co/Jpky9Ny",0
@LikeAChamp_Ben not if you're gunna bully me~,0
Hoje em dia a culpa é ou do Bullying ou da Internet,0
"I liked a @YouTube video http://t.co/CaQHHNc Demi Lovato: ""I was bullied because I was fat""",0
Soo FAT need to loose some weight then i might stop being bullied!!! :( Lets hope so! #NeverSayNever,1
"Todo mundo sofreu bullying, tem homem grávido, teve gente que foi abusada sexualmente, gente que ressuscitou... http://t.co/n20aKfe",0
"I liked a @YouTube videofrom @eldiariodedross http://t.co/2poNRtY BULLYING, que hacer con",0
@ClaudiaMaza bully,1
Jayden Is A Bully.,1
"@AsrulIbrahim @fadriankwartady @TaheggaAlfath haha mas asrul, iya bully aja, dia sering bully aku hehe",0
@everton_tato @barcoticos @RoShimazu chega de bullying por hj.. #paz,0
"Rebecca Black abandona colégio por ser vítima de bullying - Agora a cantora,14 anos,só investirá na carreira artística http://t.co/W7Dcl5z",0
I have to confess now I deliberately bullied a poor little word to demonstrate that we must never change what we write to suit twitter etc,0
"""Courage is fire, and bullying is smoke"". Benjamin Disraeli knew his stuff.",0
"@maandoks blz, mas eu tenho preferencia pq eu jah sofro mt bullying na vida, blz? kk",0
"@bulletos_ get outta my room,  crying & shit.  Its not funny -_-",0
my gran just bullied me!,1
@GatchenhasMcFly imaginooo...ontem sofri bullying e ja foi sinistro,0
cara ja cansei!! isso é bullying de ....,0
Teacher sets up new charity to tackle anti-gay bullying  http://t.co/3GCzf1x,0
No bigger pricks on the road than those who bully flustered L platers by tooting and tailgating. #gutlesswonders,0
"sofrendo ""bullying"" no trabalho só porque descobriram que sou louca por @ashleytisdale e @ddlovato ... tenho 19 anos e gosto mesmo, E DAI???",0
#mtvGaga what advice would you give a monster who's being bullied? And how to end it(:,0
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/TLLY08s,0
#FF para @maar27  mi compañera de #bullying con #NinelConde jajajajajaja y xq me divierteee un chiorrooo chismear con ella :P,0
"@sarinhacoral @Victor_Maggi tadinhu de mim , sofrendo bulling viu MIMI'",0
"@brandonjcarr yeah. I'm a social disaster. No talking to people. High fives, tweet-bullying and free sketches. Thats it.",1
"Diego me humilhando no eme, vou dar um print e denunciar por bulling . é",0
@TheJordaneers oi dont call him a dork ya bully :oP,1
its funny cause the bullys think they are all tough and they end up getting their ass kicked in the cage,0
"Nowadays, #america jus be bullying for oil, that's #bushs fault tho, but we losing the war cuz of it",0
@andreapinorojas @sergyop Ya salen los magallánicos y su bullying. Para nosotros si es nieve…yo soy de La Serena y si es nieve ajaja,0
“Thirsty Vagina Warriors is the name of my new girl band. My old girl band -- Bully Pulpit and the Trial Balloons -- broke up.”,0
sitting here crying watching #cyberbully lol im pathetic #judgeme,0
Thank u all so much for the comments and support for our Anti-Bullying Awareness Campaign www.ispcc.ie,0
Photo: Não é bullying se ele usa aquele reloginho que troca as pulseirinhas coloridas. http://tumblr.com/x3c418asdx,0
I'm the victim of bullying in my own flat #WAH,1
Otra más de las consecuencias de una sociedad que vive en #depresión es el #bullying #adondevamosaparar,0
"#NeverApologiseFor being an arrogant, bullying toerag. You'll both grow up and she'll marry you. Trust me.",0
#parents It takes Inner Strength to stand up on the issue of #school Bullying..but share that strength and pass it around 4 students.,0
mira bully @bullysteria http://t.co/6g5NyAD,0
@VIPlovesBigBang iya min ! Jgn bully kami lagi ya ! Kami udah hidup bahagia ! Hiks *lap ingus ke mohawk*,0
"@leticiark_ UHSAUHSUHUAHSUHSUAHA, otima ideia, eu tava pensando em pagar,mais bullying é bem mais facil, não gasto dinheiro hsuahsuhaushuah",0
Vitor. O japa foi mais forte que voce. #bullying,0
agora qualquer coisa é bullying respirar é bullying viver é bullying acordar é bullying falar a verdade é bullying,0
Servidor é demitido por postar piada sobre Dilma em Twitter http://t.co/Vwhh0VQ #folha Mais de 50% dos bras. fazem bulling com a Dilma rssss,0
"frio é bullying contra os solteiros, eu ein . AHUAHUAHUA",0
"Seen bullying yet this year. Here are some tips for stopping it, for you and your kid. http://t.co/MV3l6Ap #fb",0
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty | The http://t.co/UVRs24v,0
@celiasvn tudo bem gatona? *-* cadê você no msn pro bullying d'osamô? :/ tá no trampo? :O,0
What to do when your kid's the bully http://dld.bz/zPhS,0
"Minha Dash ta cheia de foto de gente bonita, isso dai é bullying. http://tumblr.com/xmx3ydvkwr",0
"Hj no curso eu sofri bulling, o professor tiro foto nossa USHAUSHAUHSUA",0
@joyceff @RafaelSouza12 @AhNegao PS: isso não é bullying ^^,0
"@sayyMiaa Lmao naw.. Nobody likes me, but thank you! You're nice too, when you're not trying to bully ppl",1
Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/cKMwFPK,0
I hate when the smallest bitches try to bully the big girls O_o. U sure u wanna ride tht ride?,0
bully beatdown is so fluke ........................ lol niggas be tapping out fast as shit,0
"i hate it when people get bullied, makes me so sad :'(",0
Spending the last 2 days in Edmonds has made me so nostalgic. I miss when all 6 of us lived under one roof and bullied eachother #goodtimes,1
"@ProfRenatoHist @leandro_co agora Rolândia vai sofrer bullying do país inteiro, que dó que dó que dó UASDHAIUSDHAISH",0
#ThingsWeNeedToChange Bullying :(,0
@jpodhoretz there's a scene based on my Dad. The fight that goes on for 45 minutes and the guy is destroyed. My dad was the bully.,1
So sick of being bullied :'( @chelsealudwig @alexanderludwig,1
"Bitches practically bullied me into going out tonight, good thing I get paid at midnight :p #looooooose",0
The Congressmen's & Senator's daughters that I went 2 Shenandoah Valley Academy with told me about their father's being bullied & threatened,1
@JaeseePong dont bully lobak !!!! xD,1
@iAdoreDawsonx3 and the people thinks I'm crazy and bully me,1
@ItsSeanMcclam lol.. you bully :(,1
È @LeniLanza eu ea @aninhacolorfull estamos sofrendo bulling mas não somos colegas nem moramos na mesma cidade mas sofremos por ser colorida,0
"ok,o que eu posso falar sobre o Bullying?",0
@dizzysqueezygal ngiri tah? mau saya bully??,0
@Ignaciio_ @Kertio1337 es que si le hago violación no sería bullying :c,0
"Cenas so espetáculo BULLYING no CIEP Operário Vicente Mariano, no dia 19 de agosto http://t.co/abBKVoq via @youtube",0
"Some people, cyberbully without knowing... Sending anonymous hate comments. It may not affect me but may affect others. Stop bullying!",0
@Matiasbillydobi  jajajaj sabi que.. nos pueden demandar por bullying cibernético..,0
@BrazilianBiebs po!so pq eu entrei? isso e bullying sabia?,0
"@MrMaxAdler got any wisdom for my fantasy football team, named the Bully Whips?",0
How the Political Right Bullied the Department of Homeland Security Into Ignoring the Threat of Ri.. http://t.co/BDwJF8W,0
"Fiz o mesmo tweet 3 vezes, e não foi. Twitter praticando bullying contra mim. =)",0
Bully Offers Toronto Real Estate http://t.co/nEsbZvv,0
@jameswmk1 something bad as usual. I am just a dumb girl that get bully everytime.,1
Aff... Gente que é protegida pela fortuna do pai querendo falar de bullying é normal na cidade mais provinciana do País... #eumereço,0
"@naturraris En el bully, vente!!",0
@ade_gg jajajaja...va...rosada conbinada ;) y nooo...apuesto a q yo t hare bulling primero :D &lt;3,0
@YaGurlLikeItTho lmfao oh I dont kill those. I bully them!,1
"@maschneider1910 ou seja, você fazia bullying com pessoas como eu!",0
@KevinChrstopher @mumunmunmumun parah bgt dah di bully w,0
@MyceeRozay_ u seen dat guh sayy we was a bully in 4th hour lol .,1
#bullying,0
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/Ncrr1S8,0
"porra galera se mandar DM avisa, o novo twitter da de bullying com as direct messages",0
@x_kuroii_x yah..u bullying me again? Щ(ºДºЩ),0
Like haha bitch I get to walk and you have to drive! Since ima bully it'll make me feel better,1
The Eagles won't do shit tonight either. But I'm just a big bully.,1
"How do you let yo self yourself get bullied smh, stand up too em",0
"@AnaLuciaPinh @rodriigomoraees ainda tenho, mas é porque nao resisti, agora me sinto inseguro vou sofrer bullying",0
@punketterocker it just causes people to be bullied and them to hate eachother.. There's really nothing good about it,0
@JackWilshere @piersmorgan What an idiot @joey7barton is. Nothing but a bully!!!!,1
people should stop bullying my asian boyfriend for being short.,1
malem ini ak ingin me-bully seseorang,0
"@ghostofyourlove Lavatela lo más que puedas eres suicidio social si tienes acné te lo jurp, a mi me hacen bullying por eso y otra cosas.",0
@EvySoto @MarioCuen @patrulleroturbo heeeey no se vale!!!! ese bulling twitero esta casi patentado por mi!!!! no sean así,0
"you're a bully. in person and online. stop hating. seriously, it gets old.",1
Not like you no hands no legs right. If you think juniors are good t be bullied then you're so wrong.,1
@SexyDraco bullied for what??,0
#theawkwardmoment when you make a status on facebook saying you hate bullies then a bully likes it.,0
"@lettev I applaud him for not being bullied by that prick. I'd be great, not an Ayrton wannabe that does nothing but sully that name.",0
Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty - http://t.co/5E1VEQr,0
Bullying Climates at Schools May Be Linked With Lower Test Scores http://t.co/1EhJRHB #health,0
@teboooooo menang hasil tahan sabar puasa seharian di bully.. hahahaha,0
"@affers1178 interesting perspective. but he was a fairly notorious tabloid journalist, now a cyber-bully and a Gooner! :)",1
08-30-11 Support AB 9 Stop The LGBT Bullying In Schools http://t.co/Nifl6l1 #constantcontact,0
Não é Bullying se não for na escola,0
"a redação com o teme ""Bullying não é brincadeira"" é isso ai.",0
@KellsKells_ I never bully you :) the hated words going about.. X,1
#Uol \n\t\t\t\tMaioria das crianças ligadas a bullying sofre castigo corporal\n\t\t\t:  http://t.co/u40K8UV,0
Regardless of anyone personal views bullying is wrong and illegal http://t.co/B1PnAHx,0
"Read my response to ""Já sofreram bullying?"": http://t.co/sbEIykB",0
"@princeerie @kwonkimshi AY! may ganun bang pairing na nageexist?! =)) aww, kawawa naman siya saio! =))))))))) whatta bully :))",0
Yo @SimplyyJayy is a big bully !,1
@NegroOstolaza @romartinezc Me estan haciendo #bullying!,0
"... Curb Your Enthusiasm, Curiosity, Current Events, Customer Service, Cyber Bullying, D.b. Cooper, Dalai Lama,... http://t.co/kLDPMqK",0
